2026-09-25 19:27:19 | INFO | developement_utilities.log_creation.create_event_log_from_xes | ***Log imported***
2026-09-25 19:29:35 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:29:35 | INFO | src.concurrency_miner | ----activities in the log: {'W_Nabellen incomplete dossiers'}
2026-09-25 19:29:35 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:29:35 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:29:35 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:29:37 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'W_Completeren aanvraag', 'A_FINALIZED', 'O_SENT_BACK', 'W_Nabellen offertes', 'O_SENT', 'A_CANCELLED', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:29:38 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 19:29:41 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:29:54 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'W_Completeren aanvraag'}, {'A_ACTIVATED', 'A_FINALIZED', 'O_SENT_BACK', 'W_Nabellen offertes', 'O_SENT', 'A_CANCELLED', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}]
2026-09-25 19:29:55 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:29:56 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'W_Completeren aanvraag'}
2026-09-25 19:29:56 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'W_Completeren aanvraag'}]
2026-09-25 19:29:56 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:29:56 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:29:56 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:29:56 | INFO | src.concurrency_miner | ----activities in the log: {'W_Completeren aanvraag'}
2026-09-25 19:29:56 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:29:58 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'O_SENT_BACK', 'W_Nabellen offertes', 'O_SENT', 'tau', 'A_CANCELLED', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:29:58 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'O_CANCELLED', 'A_ACTIVATED', 'A_APPROVED', 'A_FINALIZED', 'O_SENT_BACK', 'O_SELECTED', 'O_SENT', 'W_Nabellen offertes', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_CANCELLED', 'A_ACCEPTED', 'A_REGISTERED', 'O_DECLINED'}]
2026-09-25 19:29:58 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:29:58 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:29:58 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:00 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'O_SENT_BACK', 'W_Nabellen offertes', 'O_SENT', 'A_CANCELLED', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:30:00 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 19:30:03 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:30:16 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'O_SENT_BACK'}, {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'A_CANCELLED', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}]
2026-09-25 19:30:17 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:17 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'O_SENT_BACK'}
2026-09-25 19:30:17 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'O_SENT_BACK'}]
2026-09-25 19:30:17 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:18 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:30:18 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:18 | INFO | src.concurrency_miner | ----activities in the log: {'O_SENT_BACK'}
2026-09-25 19:30:18 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:19 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'tau', 'A_CANCELLED', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:30:19 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'O_CANCELLED', 'A_ACTIVATED', 'A_APPROVED', 'A_FINALIZED', 'O_SELECTED', 'W_Nabellen offertes', 'O_SENT', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_CANCELLED', 'A_ACCEPTED', 'A_REGISTERED', 'O_DECLINED'}]
2026-09-25 19:30:19 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:19 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:30:19 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:21 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'A_CANCELLED', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:30:21 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 19:30:23 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:30:38 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'A_CANCELLED'}, {'O_CANCELLED', 'A_ACTIVATED', 'A_APPROVED', 'A_FINALIZED', 'O_SELECTED', 'W_Nabellen offertes', 'O_SENT', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED', 'A_REGISTERED', 'O_DECLINED'}]
2026-09-25 19:30:41 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:41 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'A_CANCELLED'}
2026-09-25 19:30:41 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'A_CANCELLED'}]
2026-09-25 19:30:41 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:42 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:30:42 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:42 | INFO | src.concurrency_miner | ----activities in the log: {'A_CANCELLED'}
2026-09-25 19:30:42 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:43 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'tau', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:30:43 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'O_CANCELLED', 'A_ACTIVATED', 'A_APPROVED', 'A_FINALIZED', 'O_SELECTED', 'W_Nabellen offertes', 'O_SENT', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED', 'A_REGISTERED', 'O_DECLINED'}]
2026-09-25 19:30:43 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:43 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:30:43 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:30:45 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'A_REGISTERED', 'O_DECLINED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:30:45 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 19:30:47 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:31:06 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'O_DECLINED'}, {'O_CANCELLED', 'A_ACTIVATED', 'A_APPROVED', 'A_FINALIZED', 'O_SELECTED', 'W_Nabellen offertes', 'O_SENT', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED', 'A_REGISTERED'}]
2026-09-25 19:31:08 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:08 | INFO | src.concurrency_miner | ----activities in the log: {'tau', 'O_DECLINED'}
2026-09-25 19:31:08 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'O_DECLINED'}]
2026-09-25 19:31:08 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:08 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:31:08 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:08 | INFO | src.concurrency_miner | ----activities in the log: {'O_DECLINED'}
2026-09-25 19:31:08 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:09 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'tau', 'A_REGISTERED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:31:09 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'O_CANCELLED', 'A_ACTIVATED', 'A_APPROVED', 'A_FINALIZED', 'O_SELECTED', 'W_Nabellen offertes', 'O_SENT', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED', 'A_REGISTERED'}]
2026-09-25 19:31:09 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:09 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:31:09 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:11 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'A_REGISTERED', 'O_CANCELLED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:31:11 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 19:31:13 | INFO | src.concurrency_miner | ***Starting Fall Through***
2026-09-25 19:31:29 | INFO | src.concurrency_miner | Found activity_concurrent split, Partitions: [{'O_CANCELLED'}, {'A_ACTIVATED', 'A_APPROVED', 'A_FINALIZED', 'O_SELECTED', 'W_Nabellen offertes', 'O_SENT', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED', 'A_REGISTERED'}]
2026-09-25 19:31:30 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:33 | INFO | src.concurrency_miner | ----activities in the log: {'O_CANCELLED', 'tau'}
2026-09-25 19:31:33 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'O_CANCELLED'}, {'tau'}]
2026-09-25 19:31:33 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:33 | INFO | src.concurrency_miner | ----activities in the log: {'O_CANCELLED'}
2026-09-25 19:31:33 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:33 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:31:33 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:34 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'tau', 'A_REGISTERED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:31:34 | INFO | src.concurrency_miner | Found Exclusive Choice split, Partitions: [{'tau'}, {'A_ACTIVATED', 'A_APPROVED', 'A_FINALIZED', 'O_SELECTED', 'W_Nabellen offertes', 'O_SENT', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED', 'A_REGISTERED'}]
2026-09-25 19:31:34 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:34 | INFO | src.concurrency_miner | ----activities in the log: {'tau'}
2026-09-25 19:31:34 | INFO | src.concurrency_miner | ---***Starting Concurrency Miner***
2026-09-25 19:31:36 | INFO | src.concurrency_miner | ----activities in the log: {'A_ACTIVATED', 'A_FINALIZED', 'W_Nabellen offertes', 'O_SENT', 'A_REGISTERED', 'A_APPROVED', 'O_SELECTED', 'O_ACCEPTED', 'W_Valideren aanvraag', 'O_CREATED', 'W_Beoordelen fraude', 'A_ACCEPTED'}
2026-09-25 19:31:36 | INFO | infrequent_concurrency_miner | ***Starting Infrequent Concurrency Miner***
2026-09-25 19:31:38 | INFO | src.concurrency_miner | ***Starting Fall Through***
